id_principal,casa,id_documento,descricao_tipo_documento,id_autor,data,url_inteiro_teor,id_leggo,peso_autor_documento,casa_autor,nome_eleitoral,autores,id_autor_parlametria,tipo_documento,tipo_acao
2263461,camara,2263471,Requerimento,74848,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932856,f9ac0741cab86990c55e18dc7e39b779,0.5,camara,Dep. Jandira Feghali (PCdoB/RJ),Dep. Jandira Feghali (PCdoB/RJ),174848,Requerimento,Proposição
2263461,camara,2263472,Requerimento,73943,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932859,f9ac0741cab86990c55e18dc7e39b779,0.5,camara,Dep. Perpétua Almeida (PCdoB/AC),Dep. Perpétua Almeida (PCdoB/AC),173943,Requerimento,Proposição
2263461,camara,2263472,Requerimento,74848,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932859,f9ac0741cab86990c55e18dc7e39b779,0.5,camara,Dep. Jandira Feghali (PCdoB/RJ),Dep. Jandira Feghali (PCdoB/RJ),174848,Requerimento,Proposição
2263463,camara,2263463,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,134812,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932823,ac53697f4326dbc437b7e5047c3f666b,0.1,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA),1134812,Prop. Original / Apensada,Proposição
2263463,camara,2263463,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,205548,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932823,ac53697f4326dbc437b7e5047c3f666b,0.1,camara,Dep. David Miranda (PSOL/RJ),Dep. David Miranda (PSOL/RJ),1205548,Prop. Original / Apensada,Proposição
2263463,camara,2263463,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,76874,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932823,ac53697f4326dbc437b7e5047c3f666b,0.1,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ),176874,Prop. Original / Apensada,Proposição
2263463,camara,2263463,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73531,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932823,ac53697f4326dbc437b7e5047c3f666b,0.1,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP),173531,Prop. Original / Apensada,Proposição
2263463,camara,2263463,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204509,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932823,ac53697f4326dbc437b7e5047c3f666b,0.1,camara,Dep. Áurea Carolina (PSOL/MG),Dep. Áurea Carolina (PSOL/MG),1204509,Prop. Original / Apensada,Proposição
2263463,camara,2263463,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,152605,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932823,ac53697f4326dbc437b7e5047c3f666b,0.1,camara,Dep. Glauber Braga (PSOL/RJ),Dep. Glauber Braga (PSOL/RJ),1152605,Prop. Original / Apensada,Proposição
2263463,camara,2263463,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74784,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932823,ac53697f4326dbc437b7e5047c3f666b,0.1,camara,Dep. Luiza Erundina (PSOL/SP),Dep. Luiza Erundina (PSOL/SP),174784,Prop. Original / Apensada,Proposição
2263463,camara,2263463,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204535,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932823,ac53697f4326dbc437b7e5047c3f666b,0.1,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP),1204535,Prop. Original / Apensada,Proposição
2263463,camara,2263463,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204407,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932823,ac53697f4326dbc437b7e5047c3f666b,0.1,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS),1204407,Prop. Original / Apensada,Proposição
2263463,camara,2263463,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204464,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932823,ac53697f4326dbc437b7e5047c3f666b,0.1,camara,Dep. Talíria Petrone (PSOL/RJ),Dep. Talíria Petrone (PSOL/RJ),1204464,Prop. Original / Apensada,Proposição
2263463,camara,2263490,Requerimento,73531,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932935,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP),173531,Requerimento,Proposição
2263463,camara,2263490,Requerimento,204509,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932935,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Áurea Carolina (PSOL/MG),Dep. Áurea Carolina (PSOL/MG),1204509,Requerimento,Proposição
2263463,camara,2263490,Requerimento,204407,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932935,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS),1204407,Requerimento,Proposição
2263463,camara,2263490,Requerimento,204535,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932935,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP),1204535,Requerimento,Proposição
2263463,camara,2263490,Requerimento,76874,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932935,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ),176874,Requerimento,Proposição
2263463,camara,2263490,Requerimento,74784,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932935,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Luiza Erundina (PSOL/SP),Dep. Luiza Erundina (PSOL/SP),174784,Requerimento,Proposição
2263463,camara,2263490,Requerimento,134812,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932935,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA),1134812,Requerimento,Proposição
2263463,camara,2263490,Requerimento,205548,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932935,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. David Miranda (PSOL/RJ),Dep. David Miranda (PSOL/RJ),1205548,Requerimento,Proposição
2263463,camara,2263490,Requerimento,204464,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932935,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Talíria Petrone (PSOL/RJ),Dep. Talíria Petrone (PSOL/RJ),1204464,Requerimento,Proposição
2263463,camara,2263496,Requerimento,76874,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932954,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ),176874,Requerimento,Proposição
2263463,camara,2263496,Requerimento,73531,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932954,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP),173531,Requerimento,Proposição
2263463,camara,2263496,Requerimento,205548,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932954,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. David Miranda (PSOL/RJ),Dep. David Miranda (PSOL/RJ),1205548,Requerimento,Proposição
2263463,camara,2263496,Requerimento,204535,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932954,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP),1204535,Requerimento,Proposição
2263463,camara,2263496,Requerimento,152605,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932954,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Glauber Braga (PSOL/RJ),Dep. Glauber Braga (PSOL/RJ),1152605,Requerimento,Proposição
2263463,camara,2263496,Requerimento,204407,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932954,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS),1204407,Requerimento,Proposição
2263463,camara,2263496,Requerimento,204464,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932954,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Talíria Petrone (PSOL/RJ),Dep. Talíria Petrone (PSOL/RJ),1204464,Requerimento,Proposição
2263463,camara,2263496,Requerimento,134812,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932954,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA),1134812,Requerimento,Proposição
2263463,camara,2263496,Requerimento,74784,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932954,ac53697f4326dbc437b7e5047c3f666b,0.1111111111111111,camara,Dep. Luiza Erundina (PSOL/SP),Dep. Luiza Erundina (PSOL/SP),174784,Requerimento,Proposição
2263833,camara,2263833,Projeto de Lei,204544,2020-10-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934468,b2b99a380dec34984a7968665996bfe9,1,camara,Dep. Alexandre Frota (PSL/SP),Dep. Alexandre Frota (PSL/SP),1204544,Prop. Original / Apensada,Proposição
2263834,camara,2263834,Projeto de Lei,90842,2020-10-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934476,6e9ad7bc344edaa2e1cd35e69860beba,1,camara,Dep. Santini (PTB/RS),Dep. Santini (PTB/RS),190842,Prop. Original / Apensada,Proposição
2263835,camara,2263835,Projeto de Lei,90842,2020-10-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934479,99c00942c44387bc143eee10b956ed1c,1,camara,Dep. Santini (PTB/RS),Dep. Santini (PTB/RS),190842,Prop. Original / Apensada,Proposição
2263836,camara,2263836,Projeto de Lei,90842,2020-10-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934482,f32e6ef15bd2345006458699f6d5b79c,1,camara,Dep. Santini (PTB/RS),Dep. Santini (PTB/RS),190842,Prop. Original / Apensada,Proposição
2264051,camara,2264051,Projeto de Lei,72442,2020-10-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934831,8b633a9802f478711db16a55a4f12d54,1,camara,Dep. Felipe Carreras (PSB/PE),Dep. Felipe Carreras (PSB/PE),172442,Prop. Original / Apensada,Proposição
2264144,camara,2264293,Requerimento de Urgência (Art. 155 do RICD),74439,2020-10-13,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936012,26bc5a07147672cba42e0d7891a27a08,0.16666666666666666,camara,Dep. Wolney Queiroz (PDT/PE),Dep. Wolney Queiroz (PDT/PE),174439,Requerimento,Proposição
2264144,camara,2264293,Requerimento de Urgência (Art. 155 do RICD),204467,2020-10-13,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936012,26bc5a07147672cba42e0d7891a27a08,0.16666666666666666,camara,Dep. Professora Rosa Neide (PT/MT),Dep. Professora Rosa Neide (PT/MT),1204467,Requerimento,Proposição
2264144,camara,2264293,Requerimento de Urgência (Art. 155 do RICD),160531,2020-10-13,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936012,26bc5a07147672cba42e0d7891a27a08,0.16666666666666666,camara,Dep. Jhonatan De Jesus (PRB/RR),Dep. Jhonatan De Jesus (PRB/RR),1160531,Requerimento,Proposição
2264144,camara,2264293,Requerimento de Urgência (Art. 155 do RICD),132504,2020-10-13,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936012,26bc5a07147672cba42e0d7891a27a08,0.16666666666666666,camara,Dep. Enio Verri (PT/-),Dep. Enio Verri (PT/-),1132504,Requerimento,Proposição
2264144,camara,2264293,Requerimento de Urgência (Art. 155 do RICD),160541,2020-10-13,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936012,26bc5a07147672cba42e0d7891a27a08,0.16666666666666666,camara,Dep. Arthur Lira (PP/AL),Dep. Arthur Lira (PP/AL),1160541,Requerimento,Proposição
2264144,camara,2264293,Requerimento de Urgência (Art. 155 do RICD),160511,2020-10-13,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936012,26bc5a07147672cba42e0d7891a27a08,0.16666666666666666,camara,Dep. Alessandro Molon (PSB/RJ),Dep. Alessandro Molon (PSB/RJ),1160511,Requerimento,Proposição
2264296,camara,2264296,Projeto de Lei,204488,2020-10-13,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936022,4d2c05b3cede85103ac07b2fa5550b9c,1,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
2264300,camara,2264300,Projeto de Lei,204488,2020-10-13,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936039,4253d0b8a56e0e13459e977eef55dce3,1,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
2264310,camara,2264310,Projeto de Lei Complementar,204570,2020-10-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936110,6593c77ef8b3faad174a2daa225d067c,1,camara,Dep. Pastor Gildenemyr (PMN/MA),Dep. Pastor Gildenemyr (PMN/MA),1204570,Prop. Original / Apensada,Proposição
2264342,camara,2264342,Projeto de Lei,204488,2020-10-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936216,730253203fe4bade1c8b15bc31cc0916,1,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
2264343,camara,2264343,Projeto de Lei,204488,2020-10-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936218,35100ca50591e9c71ad264301f47f1cb,1,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
2264344,camara,2264344,Projeto de Lei,204488,2020-10-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936220,991ff1274e2f294db918b31a8f4773aa,1,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
2264348,camara,2264348,Projeto de Lei,204480,2020-10-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936273,da4dd02905eba3fae54842157863b487,1,camara,Dep. Rogério Correia (PT/MG),Dep. Rogério Correia (PT/MG),1204480,Prop. Original / Apensada,Proposição
2264351,camara,2264351,Projeto de Lei,204537,2020-10-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936287,f0d9d48e8c54f8121f9322b4f6f985c8,0.3333333333333333,camara,Dep. Enrico Misasi (PV/SP),Dep. Enrico Misasi (PV/SP),1204537,Prop. Original / Apensada,Proposição
2264351,camara,2264351,Projeto de Lei,204383,2020-10-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936287,f0d9d48e8c54f8121f9322b4f6f985c8,0.3333333333333333,camara,Dep. Professor Israel Batista (PV/DF),Dep. Professor Israel Batista (PV/DF),1204383,Prop. Original / Apensada,Proposição
2264351,camara,2264351,Projeto de Lei,204488,2020-10-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936287,f0d9d48e8c54f8121f9322b4f6f985c8,0.3333333333333333,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
2264354,camara,2264354,Projeto de Lei,204480,2020-10-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936313,e49b933a807c2e15bb5cae1f129fb95e,1,camara,Dep. Rogério Correia (PT/MG),Dep. Rogério Correia (PT/MG),1204480,Prop. Original / Apensada,Proposição
2264501,camara,2264501,Projeto de Lei,204453,2020-10-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1937008,52ef7f34225132056ba3690b0f933852,1,camara,Dep. Natália Bonavides (PT/RN),Dep. Natália Bonavides (PT/RN),1204453,Prop. Original / Apensada,Proposição
2264650,camara,2264650,Projeto de Lei,204572,2020-10-26,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1938290,27abca38445ce68e409791fd0c87194f,1,camara,Dep. Capitão Alberto Neto (PRB/AM),Dep. Capitão Alberto Neto (PRB/AM),1204572,Prop. Original / Apensada,Proposição
2264748,camara,2264748,Projeto de Lei,204488,2020-10-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1938857,616aee8a9980fe7332d4670d6f52722e,1,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
2264953,camara,2264953,Projeto de Lei,178986,2020-11-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1940260,f9156583f0be5b6dc937fe838d589178,1,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2264954,camara,2264954,Projeto de Lei,178986,2020-11-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1940262,ead928bfae6c8e119576a76b369a1b6a,1,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2265216,camara,2265216,Projeto de Lei,204449,2020-11-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1941911,f9ce0a16dd613d59f2692904758597fd,1,camara,Dep. Nelson Barbudo (PSL/MT),Dep. Nelson Barbudo (PSL/MT),1204449,Prop. Original / Apensada,Proposição
135332,senado,7918755,PL 875/2019 (Casa iniciadora-SF),5535,2019-02-19,http://legis.senado.leg.br/sdleg-getter/documento?dm=7918755,1500badc155ea18ae6494b247a96c52f,1,senado,Sen. Telmário Mota (PROS/RR),Sen. Telmário Mota (PROS/RR),25535,Prop. Original / Apensada,Proposição
135332,senado,7933781,RQS 209/2019,4531,2019-03-27,http://legis.senado.leg.br/sdleg-getter/documento?dm=7933781,1500badc155ea18ae6494b247a96c52f,1,senado,Sen. Jayme Campos (DEM/MT),Sen. Jayme Campos (DEM/MT),24531,Requerimento,Proposição
135332,senado,7934501,Ofício,5529,2019-03-27,http://legis.senado.leg.br/sdleg-getter/documento?dm=7934501,1500badc155ea18ae6494b247a96c52f,1,senado,Sen. Antonio Anastasia (PSDB/MG),Sen. Antonio Anastasia (PSDB/MG),25529,Outros,Outros
135609,senado,7924697,PEC 13/2019 (Casa iniciadora-SF),5502,2019-03-12,http://legis.senado.leg.br/sdleg-getter/documento?dm=7924697,5a4a116465040efd1246bf4612a8e02e,0.037037037037037035,senado,Sen. Plínio Valério (PSDB/AM),Sen. Plínio Valério (PSDB/AM),25502,Prop. Original / Apensada,Proposição
135609,senado,7924697,PEC 13/2019 (Casa iniciadora-SF),945,2019-03-12,http://legis.senado.leg.br/sdleg-getter/documento?dm=7924697,5a4a116465040efd1246bf4612a8e02e,0.037037037037037035,senado,Sen. Alvaro Dias (PODEMOS/PR),Sen. Alvaro Dias (PODEMOS/PR),2945,Prop. Original / Apensada,Proposição
135609,senado,7924697,PEC 13/2019 (Casa iniciadora-SF),5967,2019-03-12,http://legis.senado.leg.br/sdleg-getter/documento?dm=7924697,5a4a116465040efd1246bf4612a8e02e,0.037037037037037035,senado,Sen. Angelo Coronel (PSD/BA),Sen. Angelo Coronel (PSD/BA),25967,Prop. Original / Apensada,Proposição
135609,senado,7924697,PEC 13/2019 (Casa iniciadora-SF),5529,2019-03-12,http://legis.senado.leg.br/sdleg-getter/documento?dm=7924697,5a4a116465040efd1246bf4612a8e02e,0.037037037037037035,senado,Sen. Antonio Anastasia (PSDB/MG),Sen. Antonio Anastasia (PSDB/MG),25529,Prop. Original / Apensada,Proposição
135609,senado,7924697,PEC 13/2019 (Casa iniciadora-SF),751,2019-03-12,http://legis.senado.leg.br/sdleg-getter/documento?dm=7924697,5a4a116465040efd1246bf4612a8e02e,0.037037037037037035,senado,Sen. Arolde de Oliveira (PSD/RJ),Sen. Arolde de Oliveira (PSD/RJ),2751,Prop. Original / Apensada,Proposição
